agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
2689,2689,37,9,1353,5356,956.67,962.10,5.43,1,1,10.00,1,15,2.33,
2690,2690,35,41,1290,5578,956.67,960.00,3.33,1,1,10.00,1,10,1.70,
2691,2691,5,24,11282,1325,956.67,973.60,16.93,1,1,10.00,1,15,4.40,
2692,2692,3,41,11159,5578,956.67,969.80,13.13,1,1,10.00,1,5,3.20,
2693,2693,1,16,5577,11827,956.67,958.50,1.83,1,1,10.00,1,5,0.87,
2694,2694,27,14,1348,5037,956.67,975.30,18.63,1,1,10.00,1,15,4.01,
2695,2695,34,13,1322,5034,956.67,959.70,3.03,1,1,10.00,1,10,1.65,
2696,2696,11,41,5119,5578,956.67,973.80,17.13,1,1,10.00,1,0,5.03,
2697,2697,13,9,5034,5356,956.67,964.30,7.63,1,1,10.00,1,0,3.47,
2698,2698,13,24,5034,1325,956.67,961.20,4.53,1,1,10.00,1,10,1.97,
2699,2699,37,21,1353,6253,956.67,962.30,5.63,1,1,10.00,1,5,2.50,
2700,2700,1,19,5577,1352,956.67,976.40,19.73,1,1,10.00,1,15,4.30,
2701,2701,37,24,1349,1325,956.67,967.10,10.43,1,1,10.00,1,0,2.38,
2702,2702,16,37,11827,1349,956.72,976.70,19.98,1,1,10.00,1,0,3.68,
2703,2703,11,8,5119,10847,956.73,960.40,3.67,1,1,10.00,1,10,1.64,
2704,2704,36,24,1299,1325,956.73,961.80,5.07,1,1,10.00,1,5,2.08,
2705,2705,18,5,1286,11282,956.75,979.50,22.75,1,1,10.00,1,15,5.25,
2706,2706,27,35,1346,1290,956.78,974.10,17.32,1,1,10.00,1,15,2.86,
2707,2707,3,24,11159,1325,956.80,967.20,10.40,1,1,10.00,1,10,2.63,
2708,2708,4,34,11180,1319,956.80,972.30,15.50,1,1,10.00,1,15,1.65,
2709,2709,3,14,11159,5037,956.82,971.80,14.98,1,1,10.00,1,0,3.77,
2710,2710,34,40,1319,1296,956.85,960.10,3.25,1,1,10.00,1,0,1.60,
2711,2711,26,15,1323,4899,956.85,963.00,6.15,1,1,10.00,1,5,3.28,
2712,2712,1,30,5577,1360,956.85,987.90,31.05,1,1,10.00,1,0,4.97,
2713,2713,27,5,1346,11282,956.93,959.70,2.77,1,1,10.00,1,5,1.53,
2714,2714,20,17,1356,1289,956.98,977.20,20.22,1,1,10.00,1,10,4.36,
2715,2715,13,38,5034,1397,956.98,972.50,15.52,1,1,10.00,1,15,5.60,
2716,2716,18,1,1286,5577,956.99,959.10,2.11,1,1,10.00,1,15,0.90,
2717,2717,3,19,11159,1352,957.00,960.60,3.60,1,1,10.00,1,0,1.87,
2718,2718,6,14,5238,5037,957.00,979.50,22.50,1,1,10.00,1,10,5.91,
2719,2719,2,21,11123,6253,957.00,976.10,19.10,1,1,10.00,1,5,5.39,
2720,2720,34,24,1319,1325,957.00,967.40,10.40,1,1,10.00,1,15,2.35,
2721,2721,3,22,11159,3689,957.00,968.30,11.30,1,1,10.00,1,10,3.02,
2722,2722,3,16,11159,11827,957.00,970.90,13.90,1,1,10.00,1,15,3.45,
2723,2723,25,20,1354,1356,957.05,959.00,1.95,1,1,10.00,1,0,0.66,
2724,2724,3,9,11159,5356,957.06,969.40,12.34,1,1,10.00,1,10,3.35,
2725,2725,1,30,5577,1360,957.07,988.20,31.13,1,1,10.00,1,0,4.97,
2726,2726,32,24,1285,1325,957.10,966.60,9.50,1,1,10.00,1,10,3.82,
2727,2727,3,18,11159,1286,957.10,971.60,14.50,1,1,10.00,1,15,3.48,
2728,2728,1,3,5577,11159,957.10,974.90,17.80,1,1,10.00,1,5,2.95,
2729,2729,32,9,1285,5356,957.10,988.80,31.70,1,1,10.00,1,5,5.33,
2730,2730,34,21,1319,6253,957.10,967.90,10.80,1,1,10.00,1,10,3.96,
2731,2731,6,41,5238,5578,957.10,977.80,20.70,1,1,10.00,1,15,5.34,
2732,2732,31,14,1318,5037,957.10,962.30,5.20,1,1,10.00,1,15,2.54,
2733,2733,5,39,11282,1404,957.10,962.70,5.60,1,1,10.00,1,5,2.89,
2734,2734,12,31,11151,8002,957.11,961.70,4.59,1,1,10.00,1,15,2.17,
2735,2735,41,32,5578,1285,957.20,959.40,2.20,1,1,10.00,1,10,1.18,
2736,2736,34,36,1320,1299,957.21,961.00,3.79,1,1,10.00,1,15,1.76,
2737,2737,18,33,1286,1351,957.23,980.10,22.87,1,1,10.00,1,0,4.83,
2738,2738,26,19,1323,1352,957.26,961.60,4.34,1,1,10.00,1,0,1.96,
2739,2739,17,14,1289,5037,957.27,961.30,4.03,1,1,10.00,1,10,2.10,
2740,2740,2,31,11123,8002,957.27,962.90,5.63,1,1,10.00,1,5,0.79,
2741,2741,1,17,5577,1289,957.27,959.30,2.03,1,1,10.00,1,0,0.96,
2742,2742,6,3,5238,11159,957.27,964.30,7.03,1,1,10.00,1,5,2.65,
2743,2743,7,41,11281,5578,957.27,979.50,22.23,1,1,10.00,1,0,5.64,
2744,2744,1,28,5577,1359,957.27,988.80,31.53,1,1,10.00,1,0,4.78,
2745,2745,17,31,1289,8116,957.27,966.40,9.13,1,1,10.00,1,15,1.29,
2746,2746,14,24,5037,1325,957.27,963.20,5.93,1,1,10.00,1,5,2.57,
2747,2747,1,15,5577,4899,957.27,961.10,3.83,1,1,10.00,1,10,2.03,
2748,2748,32,13,1285,5034,957.27,963.60,6.33,1,1,10.00,1,15,2.65,
2749,2749,3,6,11159,5238,957.27,961.70,4.43,1,1,10.00,1,10,2.65,
2750,2750,28,24,1359,1325,957.27,960.50,3.23,1,1,10.00,1,15,1.26,
2751,2751,27,13,1348,5034,957.27,975.10,17.83,1,1,10.00,1,5,3.52,
2752,2752,27,34,1348,1320,957.27,970.80,13.53,1,1,10.00,1,10,0.83,
2753,2753,3,21,11159,6253,957.34,964.20,6.86,1,1,10.00,1,0,3.88,
2754,2754,3,11,11159,5119,957.35,967.20,9.85,1,1,10.00,1,10,2.34,
2755,2755,35,23,1290,1361,957.36,971.90,14.54,1,1,10.00,1,10,4.74,
2756,2756,1,14,5577,5037,957.37,961.20,3.83,1,1,10.00,1,10,2.03,
2757,2757,12,19,11151,1352,957.37,971.60,14.23,1,1,10.00,1,15,4.75,
2758,2758,14,22,5037,3689,957.41,965.70,8.29,1,1,10.00,1,10,3.74,
2759,2759,2,13,11123,5034,957.43,961.10,3.67,1,1,10.00,1,10,2.17,
2760,2760,17,13,1289,5034,957.43,961.50,4.07,1,1,10.00,1,15,2.15,
2761,2761,2,34,11123,1320,957.43,962.90,5.47,1,1,10.00,1,0,0.63,
2762,2762,31,41,8002,5578,957.50,960.70,3.20,1,1,10.00,1,10,1.97,
2763,2763,6,24,5238,1325,957.50,975.20,17.70,1,1,10.00,1,0,4.77,
2764,2764,5,11,11282,5119,957.50,973.20,15.70,1,1,10.00,1,5,4.11,
2765,2765,6,9,5238,5356,957.50,962.70,5.20,1,1,10.00,1,10,2.75,
2766,2766,31,11,8002,5119,957.50,972.40,14.90,1,1,10.00,1,0,2.53,
2767,2767,25,17,1355,1289,957.53,972.50,14.97,1,1,10.00,1,15,3.31,
2768,2768,33,14,1351,5037,957.54,979.10,21.56,1,1,10.00,1,15,5.12,
2769,2769,11,20,5119,1357,957.55,963.30,5.75,1,1,10.00,1,15,2.51,
2770,2770,3,41,11159,5578,957.56,971.00,13.44,1,1,10.00,1,5,3.20,
2771,2771,8,9,10847,5356,957.60,958.30,0.70,1,1,10.00,1,10,0.32,
2772,2772,34,23,1322,1361,957.66,968.90,11.24,1,1,10.00,1,10,2.97,
2773,2773,1,23,5577,1361,957.69,991.40,33.71,1,1,10.00,1,15,5.69,
2774,2774,34,11,1322,5119,957.69,967.00,9.31,1,1,10.00,1,10,2.06,
2775,2775,6,32,5238,1285,957.69,978.20,20.51,1,1,10.00,1,5,4.64,
2776,2776,2,24,11123,1325,957.69,964.50,6.81,1,1,10.00,1,15,3.35,
2777,2777,1,11,5577,5119,957.69,989.50,31.81,1,1,10.00,1,5,4.77,
2778,2778,26,21,1323,6253,957.69,966.90,9.21,1,1,10.00,1,15,3.03,
2779,2779,32,22,1285,3689,957.69,989.50,31.81,1,1,10.00,1,0,5.00,
2780,2780,18,3,1286,11159,957.69,978.50,20.81,1,1,10.00,1,15,3.48,
2781,2781,32,16,1285,11827,957.69,960.30,2.61,1,1,10.00,1,15,1.43,
2782,2782,27,19,1348,1352,957.69,960.10,2.41,1,1,10.00,1,5,1.12,
2783,2783,7,22,11281,3689,957.69,962.00,4.31,1,1,10.00,1,15,2.19,
2784,2784,11,21,5119,6253,957.69,962.70,5.01,1,1,10.00,1,10,2.24,
2785,2785,27,22,1348,3689,957.69,963.50,5.81,1,1,10.00,1,10,2.61,
2786,2786,9,3,5356,11159,957.69,963.70,6.01,1,1,10.00,1,10,3.23,
2787,2787,41,21,5578,6253,957.69,982.50,24.81,1,1,10.00,1,0,6.57,
2788,2788,17,24,1289,1325,957.69,965.30,7.61,1,1,10.00,1,10,3.32,
2789,2789,32,14,1285,5037,957.69,962.40,4.71,1,1,10.00,1,15,2.59,
2790,2790,1,21,5577,6253,957.69,982.40,24.71,1,1,10.00,1,5,6.32,
2791,2791,34,41,1322,5578,957.69,960.50,2.81,1,1,10.00,1,5,1.81,
2792,2792,17,9,1289,5356,957.69,990.80,33.11,1,1,10.00,1,0,5.35,
2793,2793,41,16,5578,11827,957.69,959.70,2.01,1,1,10.00,1,0,1.12,
2794,2794,34,15,1322,4899,957.69,961.70,4.01,1,1,10.00,1,10,2.13,
2795,2795,9,24,5356,1325,957.69,962.60,4.91,1,1,10.00,1,0,2.15,
2796,2796,34,28,1322,1359,957.69,967.00,9.31,1,1,10.00,1,0,2.06,
2797,2797,17,2,1289,11123,957.69,961.60,3.91,1,1,10.00,1,0,1.02,
2798,2798,34,9,1322,5356,957.69,969.60,11.91,1,1,10.00,1,0,3.07,
2799,2799,31,13,8116,5034,957.69,961.90,4.21,1,1,10.00,1,5,2.04,
2800,2800,3,33,11159,1351,957.69,961.10,3.41,1,1,10.00,1,5,1.87,
2801,2801,26,14,1323,5037,957.69,963.70,6.01,1,1,10.00,1,5,3.29,
2802,2802,16,41,11827,5578,957.69,959.70,2.01,1,1,10.00,1,10,1.12,
2803,2803,34,37,1319,1349,957.69,959.10,1.41,1,1,10.00,1,10,0.48,
2804,2804,27,16,1346,11827,957.69,975.70,18.01,1,1,10.00,1,15,3.69,
2805,2805,25,13,1354,5034,957.69,966.60,8.91,1,1,10.00,1,0,2.97,
2806,2806,7,21,11281,6253,957.69,961.30,3.61,1,1,10.00,1,15,1.81,
2807,2807,14,22,5037,3689,957.70,965.90,8.20,1,1,10.00,1,15,3.74,
2808,2808,36,5,1299,11282,957.73,972.90,15.17,1,1,10.00,1,5,5.15,
2809,2809,10,9,5929,5356,957.76,960.10,2.34,1,1,10.00,1,15,0.93,
2810,2810,6,26,5238,1323,957.79,966.80,9.01,1,1,10.00,1,5,3.25,
2811,2811,35,28,1290,1359,957.81,970.40,12.59,1,1,10.00,1,10,3.82,
2812,2812,2,11,11123,5119,957.83,983.40,25.57,1,1,10.00,1,15,3.84,
2813,2813,3,34,11159,1319,957.83,967.60,9.77,1,1,10.00,1,10,0.59,
2814,2814,3,13,11159,5034,957.83,972.20,14.37,1,1,10.00,1,15,3.27,
2815,2815,17,11,1289,5119,957.83,989.10,31.27,1,1,10.00,1,0,4.34,
2816,2816,5,35,11282,1290,957.83,978.90,21.07,1,1,10.00,1,15,4.39,
2817,2817,36,20,1299,1356,957.86,967.20,9.34,1,1,10.00,1,15,4.64,
2818,2818,3,31,11159,1316,957.91,968.10,10.19,1,1,10.00,1,15,0.71,
2819,2819,27,11,1346,5119,957.91,972.10,14.19,1,1,10.00,1,0,2.58,
2820,2820,2,14,11123,5037,957.91,962.60,4.69,1,1,10.00,1,10,2.66,
2821,2821,3,24,11159,1325,957.96,968.80,10.84,1,1,10.00,1,5,2.63,
2822,2822,5,14,11282,5037,958.00,980.60,22.60,1,1,10.00,1,10,5.54,
2823,2823,1,41,5577,5578,958.00,959.00,1.00,1,1,10.00,1,0,0.62,
2824,2824,12,41,11151,5578,958.00,963.80,5.80,1,1,10.00,1,10,3.22,
2825,2825,3,20,11159,1356,958.00,962.70,4.70,1,1,10.00,1,5,2.36,
2826,2826,37,14,1349,5037,958.00,977.70,19.70,1,1,10.00,1,0,4.00,
2827,2827,12,11,11151,5119,958.00,962.20,4.20,1,1,10.00,1,5,1.75,
2828,2828,7,32,11281,1285,958.02,979.30,21.28,1,1,10.00,1,5,4.94,
2829,2829,21,19,6253,1352,958.04,962.10,4.06,1,1,10.00,1,15,2.03,
2830,2830,15,34,4899,1319,958.04,962.00,3.96,1,1,10.00,1,5,2.13,
2831,2831,1,13,5577,5034,958.09,962.90,4.81,1,1,10.00,1,0,2.85,
2832,2832,37,11,1349,5119,958.09,967.70,9.61,1,1,10.00,1,5,2.09,
2833,2833,5,41,11282,5578,958.09,978.70,20.61,1,1,10.00,1,5,4.97,
2834,2834,16,9,11827,5356,958.12,968.70,10.58,1,1,10.00,1,0,5.02,
2835,2835,27,20,1346,1356,958.13,961.90,3.77,1,1,10.00,1,0,1.61,
2836,2836,15,9,4899,5356,958.15,966.90,8.75,1,1,10.00,1,5,4.07,
2837,2837,15,22,4899,3689,958.17,966.40,8.23,1,1,10.00,1,15,3.73,
2838,2838,13,22,5034,3689,958.23,965.20,6.97,1,1,10.00,1,0,3.14,
2839,2839,41,24,5578,1325,958.24,966.40,8.16,1,1,10.00,1,0,4.27,
2840,2840,3,5,11159,11282,958.24,961.80,3.56,1,1,10.00,1,5,2.28,
2841,2841,2,9,11123,5356,958.24,986.70,28.46,1,1,10.00,1,0,4.86,
2842,2842,28,21,1359,6253,958.24,961.90,3.66,1,1,10.00,1,15,1.56,
2843,2843,34,31,1320,8002,958.24,959.30,1.06,1,1,10.00,1,5,0.36,
2844,2844,7,24,11281,1325,958.24,966.40,8.16,1,1,10.00,1,5,3.82,
2845,2845,11,3,5119,11159,958.24,962.40,4.16,1,1,10.00,1,5,2.34,
2846,2846,31,3,8116,11159,958.24,963.60,5.36,1,1,10.00,1,5,0.71,
2847,2847,1,9,5577,5356,958.24,992.50,34.26,1,1,10.00,1,15,5.79,
2848,2848,3,9,11159,5356,958.24,970.10,11.86,1,1,10.00,1,15,3.35,
2849,2849,17,37,1289,1349,958.24,977.10,18.86,1,1,10.00,1,5,2.75,
2850,2850,5,3,11282,11159,958.24,964.60,6.36,1,1,10.00,1,15,2.28,
2851,2851,3,14,11159,5037,958.24,973.50,15.26,1,1,10.00,1,5,3.77,
2852,2852,7,9,11281,5356,958.24,962.60,4.36,1,1,10.00,1,10,2.06,
2853,2853,11,24,5119,1325,958.24,960.00,1.76,1,1,10.00,1,15,0.63,
2854,2854,2,15,11123,4899,958.24,963.10,4.86,1,1,10.00,1,5,2.66,
2855,2855,17,41,1289,5578,958.24,960.40,2.16,1,1,10.00,1,5,1.21,
2856,2856,1,24,5577,1325,958.24,966.20,7.96,1,1,10.00,1,0,4.02,
2857,2857,14,21,5037,6253,958.24,968.80,10.56,1,1,10.00,1,5,4.61,
2858,2858,9,11,5356,5119,958.24,962.00,3.76,1,1,10.00,1,15,1.86,
2859,2859,3,11,11159,5119,958.24,968.40,10.16,1,1,10.00,1,5,2.34,
2860,2860,17,15,1289,4899,958.24,962.20,3.96,1,1,10.00,1,5,2.09,
2861,2861,3,36,11159,1299,958.24,973.30,15.06,1,1,10.00,1,5,3.38,
2862,2862,11,9,5119,5356,958.24,962.30,4.06,1,1,10.00,1,5,1.70,
2863,2863,41,9,5578,5356,958.24,993.00,34.76,1,1,10.00,1,5,6.04,
2864,2864,2,41,11123,5578,958.24,960.90,2.66,1,1,10.00,1,10,1.70,
2865,2865,2,37,11123,1353,958.24,972.80,14.56,1,1,10.00,1,15,2.25,
2866,2866,12,21,11151,6253,958.24,966.30,8.06,1,1,10.00,1,15,3.48,
2867,2867,7,23,11281,1361,958.32,964.80,6.48,1,1,10.00,1,5,2.84,
2868,2868,27,37,1348,1353,958.34,959.80,1.46,1,1,10.00,1,5,0.48,
2869,2869,24,3,1325,11159,958.35,963.40,5.05,1,1,10.00,1,10,2.63,
2870,2870,9,23,5356,1361,958.36,961.20,2.84,1,1,10.00,1,15,1.17,
2871,2871,3,41,11159,5578,958.44,972.00,13.56,1,1,10.00,1,0,3.20,
2872,2872,17,10,1289,5929,958.55,992.10,33.55,1,1,10.00,1,10,5.19,
2873,2873,2,22,11123,3689,958.57,986.20,27.63,1,1,10.00,1,5,4.52,
2874,2874,6,31,5238,8116,958.57,976.40,17.83,1,1,10.00,1,10,2.85,
2875,2875,9,14,5356,5037,958.57,966.90,8.33,1,1,10.00,1,0,3.95,
2876,2876,14,9,5037,5356,958.57,967.90,9.33,1,1,10.00,1,5,4.07,
2877,2877,28,9,1359,5356,958.57,961.00,2.43,1,1,10.00,1,15,1.03,
2878,2878,6,11,5238,5119,958.57,975.90,17.33,1,1,10.00,1,15,4.48,
2879,2879,32,34,1285,1322,958.57,967.80,9.23,1,1,10.00,1,5,1.11,
2880,2880,17,16,1289,11827,958.57,960.60,2.03,1,1,10.00,1,0,0.94,
2881,2881,18,21,1286,6253,958.57,985.90,27.33,1,1,10.00,1,0,6.85,
2882,2882,26,11,1323,5119,958.57,964.70,6.13,1,1,10.00,1,15,1.48,
2883,2883,27,41,1348,5578,958.57,976.50,17.93,1,1,10.00,1,5,3.44,
2884,2884,17,19,1289,1352,958.57,979.70,21.13,1,1,10.00,1,0,3.87,
2885,2885,17,22,1289,3689,958.57,992.20,33.63,1,1,10.00,1,5,5.02,
2886,2886,15,13,4899,5034,958.62,961.20,2.58,1,1,10.00,1,5,1.39,
2887,2887,28,2,1359,11123,958.63,975.20,16.57,1,1,10.00,1,10,3.85,
2888,2888,3,25,11159,1355,958.67,962.20,3.53,1,1,10.00,1,0,1.30,
2889,2889,14,20,5037,1357,958.69,968.50,9.81,1,1,10.00,1,0,5.02,
2890,2890,1,34,5577,1322,958.70,968.10,9.40,1,1,10.00,1,0,1.56,
2891,2891,37,41,1353,5578,958.70,977.00,18.30,1,1,10.00,1,0,3.43,
2892,2892,5,26,11282,1323,958.71,967.10,8.39,1,1,10.00,1,15,2.87,
2893,2893,5,23,11282,1361,958.72,965.20,6.48,1,1,10.00,1,0,3.17,
2894,2894,11,20,5119,1357,958.75,964.50,5.75,1,1,10.00,1,0,2.51,
2895,2895,18,28,1286,1359,958.75,994.00,35.25,1,1,10.00,1,10,5.30,
2896,2896,31,23,8116,1361,958.75,976.40,17.65,1,1,10.00,1,10,3.44,
2897,2897,15,19,4899,1352,958.77,974.40,15.63,1,1,10.00,1,5,5.12,
2898,2898,18,38,1286,1397,958.79,984.70,25.91,1,1,10.00,1,15,5.81,
2899,2899,25,16,1355,11827,958.80,965.30,6.50,1,1,10.00,1,15,3.23,
2900,2900,25,41,1354,5578,958.80,974.90,16.10,1,1,10.00,1,0,3.99,
2901,2901,5,34,11282,1319,958.80,976.00,17.20,1,1,10.00,1,5,2.36,
2902,2902,27,21,1346,6253,958.80,964.60,5.80,1,1,10.00,1,15,3.13,
2903,2903,31,34,1314,1319,958.80,959.90,1.10,1,1,10.00,1,5,0.36,
2904,2904,19,41,1352,5578,958.80,978.80,20.00,1,1,10.00,1,0,4.55,
2905,2905,19,11,1352,5119,958.80,970.50,11.70,1,1,10.00,1,0,3.20,
2906,2906,25,11,1354,5119,958.80,965.00,6.20,1,1,10.00,1,15,1.47,
2907,2907,3,21,11159,6253,958.86,965.30,6.44,1,1,10.00,1,15,3.88,
2908,2908,28,11,1359,5119,958.97,961.10,2.13,1,1,10.00,1,10,0.97,
2909,2909,14,11,5037,5119,958.97,965.60,6.63,1,1,10.00,1,0,2.88,
2910,2910,1,31,5577,1314,958.97,969.00,10.03,1,1,10.00,1,10,1.72,
2911,2911,7,14,11281,5037,958.97,983.50,24.53,1,1,10.00,1,0,6.21,
2912,2912,3,38,11159,1397,958.97,964.20,5.23,1,1,10.00,1,0,2.84,
2913,2913,1,11,5577,5119,959.01,992.20,33.19,1,1,10.00,1,15,4.77,
2914,2914,6,41,5238,5578,959.03,980.40,21.37,1,1,10.00,1,15,5.34,
2915,2915,16,3,11827,11159,959.05,979.90,20.85,1,1,10.00,1,5,3.45,
2916,2916,27,24,1346,1325,959.09,973.70,14.61,1,1,10.00,1,10,2.87,
2917,2917,3,37,11159,1349,959.09,960.60,1.51,1,1,10.00,1,10,0.74,
2918,2918,9,41,5356,5578,959.09,979.70,20.61,1,1,10.00,1,0,5.91,
2919,2919,3,28,11159,1359,959.09,969.00,9.91,1,1,10.00,1,10,2.34,
2920,2920,34,14,1319,5037,959.09,963.30,4.21,1,1,10.00,1,10,2.14,
2921,2921,31,23,1316,1361,959.09,976.70,17.61,1,1,10.00,1,0,3.44,
2922,2922,17,30,1289,1360,959.10,992.30,33.20,1,1,10.00,1,10,4.54,
2923,2923,3,11,11159,5119,959.12,969.10,9.98,1,1,10.00,1,0,2.34,
2924,2924,3,24,11159,1325,959.13,970.30,11.17,1,1,10.00,1,15,2.63,
2925,2925,12,28,11151,1359,959.13,963.50,4.37,1,1,10.00,1,15,1.94,
2926,2926,36,19,1299,1352,959.15,974.20,15.05,1,1,10.00,1,5,4.74,
2927,2927,18,41,1286,5578,959.19,961.60,2.41,1,1,10.00,1,0,1.15,
2928,2928,31,24,1318,1325,959.19,975.60,16.41,1,1,10.00,1,0,2.82,
2929,2929,31,9,1318,5356,959.19,976.80,17.61,1,1,10.00,1,5,3.54,
2930,2930,6,21,5238,6253,959.19,963.70,4.51,1,1,10.00,1,15,2.51,
2931,2931,18,11,1286,5119,959.19,968.60,9.41,1,1,10.00,1,0,4.37,
2932,2932,2,7,11123,11281,959.25,977.60,18.35,1,1,10.00,1,10,4.46,
2933,2933,17,21,1289,6253,959.27,984.10,24.83,1,1,10.00,1,5,5.89,
2934,2934,32,11,1285,5119,959.27,991.60,32.33,1,1,10.00,1,10,4.32,
2935,2935,32,41,1285,5578,959.27,961.50,2.23,1,1,10.00,1,0,1.18,
2936,2936,33,3,1351,11159,959.27,965.30,6.03,1,1,10.00,1,15,1.87,
2937,2937,7,5,11281,11282,959.32,961.60,2.28,1,1,10.00,1,0,1.21,
2938,2938,41,11,5578,5119,959.33,992.90,33.57,1,1,10.00,1,0,5.03,
2939,2939,1,41,5577,5578,959.33,960.30,0.97,1,1,10.00,1,5,0.62,
2940,2940,7,11,11281,5119,959.33,966.40,7.07,1,1,10.00,1,15,3.53,
2941,2941,11,41,5119,5578,959.33,977.40,18.07,1,1,10.00,1,10,5.03,
2942,2942,3,41,11159,5578,959.33,973.20,13.87,1,1,10.00,1,0,3.20,
2943,2943,12,37,11151,1349,959.38,972.50,13.12,1,1,10.00,1,15,3.63,
2944,2944,36,41,1299,5578,959.39,963.60,4.21,1,1,10.00,1,0,2.36,
2945,2945,3,9,11159,5356,959.41,971.70,12.29,1,1,10.00,1,10,3.35,
2946,2946,27,32,1346,1285,959.43,976.90,17.47,1,1,10.00,1,0,2.74,
2947,2947,13,28,5034,1359,959.44,964.90,5.46,1,1,10.00,1,10,2.46,
2948,2948,1,14,5577,5037,959.47,963.00,3.53,1,1,10.00,1,10,2.03,
2949,2949,8,16,10847,11827,959.51,969.00,9.49,1,1,10.00,1,5,4.84,
2950,2950,17,5,1289,11282,959.54,981.40,21.86,1,1,10.00,1,10,4.29,
2951,2951,3,34,11159,1320,959.57,969.50,9.93,1,1,10.00,1,0,0.59,
2952,2952,3,13,11159,5034,959.57,974.10,14.53,1,1,10.00,1,0,3.27,
2953,2953,17,11,1289,5119,959.57,992.60,33.03,1,1,10.00,1,10,4.34,
2954,2954,2,11,11123,5119,959.57,986.30,26.73,1,1,10.00,1,10,3.84,
2955,2955,17,7,1289,11281,959.61,983.00,23.39,1,1,10.00,1,5,4.96,
2956,2956,3,14,11159,5037,959.65,975.50,15.85,1,1,10.00,1,0,3.77,
2957,2957,9,20,5356,1357,959.69,962.50,2.81,1,1,10.00,1,10,1.19,
2958,2958,33,38,1351,1397,959.76,963.40,3.64,1,1,10.00,1,5,1.48,
2959,2959,9,26,5356,1323,959.76,964.70,4.94,1,1,10.00,1,10,2.37,
2960,2960,4,1,11180,5577,959.77,979.00,19.23,1,1,10.00,1,10,4.01,
2961,2961,41,23,5578,1361,959.87,996.10,36.23,1,1,10.00,1,0,5.94,
2962,2962,1,20,5577,1357,960.00,983.60,23.60,1,1,10.00,1,10,4.80,
2963,2963,37,24,1353,1325,960.00,971.10,11.10,1,1,10.00,1,10,2.38,
2964,2964,3,19,11159,1352,960.00,963.20,3.20,1,1,10.00,1,10,1.87,
2965,2965,26,9,1323,5356,960.00,968.40,8.40,1,1,10.00,1,5,2.49,
2966,2966,32,19,1285,1352,960.00,981.40,21.40,1,1,10.00,1,0,3.85,
2967,2967,1,18,5577,1286,960.00,962.10,2.10,1,1,10.00,1,0,0.90,
2968,2968,6,2,5238,11123,960.00,980.00,20.00,1,1,10.00,1,5,4.16,
2969,2969,32,21,1285,6253,960.00,984.90,24.90,1,1,10.00,1,0,5.86,
2970,2970,18,31,1286,8116,960.00,972.00,12.00,1,1,10.00,1,5,2.25,
2971,2971,37,17,1353,1289,960.00,977.30,17.30,1,1,10.00,1,15,2.75,
2972,2972,20,14,1357,5037,960.00,969.90,9.90,1,1,10.00,1,15,5.02,
2973,2973,27,9,1348,5356,960.00,966.20,6.20,1,1,10.00,1,0,3.38,
2974,2974,3,22,11159,3689,960.00,971.70,11.70,1,1,10.00,1,15,3.02,
2975,2975,9,21,5356,6253,960.00,962.10,2.10,1,1,10.00,1,0,0.92,
2976,2976,37,15,1353,4899,960.00,980.00,20.00,1,1,10.00,1,5,3.99,
2977,2977,2,19,11123,1352,960.00,976.50,16.50,1,1,10.00,1,0,3.37,
2978,2978,20,21,1357,6253,960.00,962.40,2.40,1,1,10.00,1,5,0.95,
2979,2979,20,41,1357,5578,960.00,982.80,22.80,1,1,10.00,1,5,5.05,
2980,2980,2,1,11123,5577,960.00,962.20,2.20,1,1,10.00,1,15,1.45,
2981,2981,3,1,11159,5577,960.00,973.50,13.50,1,1,10.00,1,5,2.95,
2982,2982,5,15,11282,4899,960.00,982.90,22.90,1,1,10.00,1,15,5.53,
2983,2983,2,27,11123,1348,960.00,975.20,15.20,1,1,10.00,1,10,2.26,
2984,2984,34,18,1322,1286,960.00,964.10,4.10,1,1,10.00,1,10,2.09,
2985,2985,6,9,5238,5356,960.00,965.30,5.30,1,1,10.00,1,0,2.75,
2986,2986,37,13,1353,5034,960.00,979.20,19.20,1,1,10.00,1,15,3.50,
2987,2987,34,19,1322,1352,960.00,967.90,7.90,1,1,10.00,1,10,1.94,
2988,2988,6,24,5238,1325,960.00,979.40,19.40,1,1,10.00,1,0,4.77,
2989,2989,34,20,1322,1357,960.00,965.40,5.40,1,1,10.00,1,10,2.11,
2990,2990,12,14,11151,5037,960.00,962.90,2.90,1,1,10.00,1,5,1.52,
2991,2991,26,24,1323,1325,960.00,967.20,7.20,1,1,10.00,1,5,1.77,
2992,2992,34,17,1322,1289,960.00,962.10,2.10,1,1,10.00,1,0,0.71,
2993,2993,3,15,11159,4899,960.00,976.40,16.40,1,1,10.00,1,0,3.76,
2994,2994,3,16,11159,11827,960.00,975.20,15.20,1,1,10.00,1,5,3.45,
2995,2995,5,31,11282,8116,960.00,977.70,17.70,1,1,10.00,1,5,2.48,
2996,2996,5,11,11282,5119,960.00,977.10,17.10,1,1,10.00,1,5,4.11,
