from_node_id,to_node_id,link_id_from_to,day_no,timestamp_in_min,travel_time_in_min,delay_in_min,link_in_volume_number_of_veh,link_out_volume_number_of_veh,link_volume_in_veh_per_hour_per_lane,link_volume_in_veh_per_hour_for_all_lanes,density_in_veh_per_distance_per_lane,speed,queue_length_percentage,number_of_queued_vehicles,cumulative_arrival_count,cumulative_departure_count,total_energy,total_CO2,total_NOX,total_CO,total_HC,total_PM,total_PM2.5
7,2,7->2,1,940,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,941,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,942,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,943,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,944,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,945,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,946,  0.10,  0.00,  1.00,  1.00, 60.00, 60.00,  0.00,65.00,0.00,0,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,947,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,2,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,948,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,2,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,949,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,2,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,950,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,2,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,951,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,2,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,952,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,2,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,953,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,2,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,954,  0.10,  0.00,  1.00,  1.00, 60.00, 60.00,  0.00,65.00,0.00,0,2,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,955,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,956,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,957,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,958,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,959,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,960,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,961,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,962,  0.10,  0.00,  1.00,  1.00, 60.00, 60.00,  0.00,65.00,0.00,0,3,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,963,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,4,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,964,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,4,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,965,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,4,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,966,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,4,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,967,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,4,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,968,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,4,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,969,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,4,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,970,  0.10,  0.00,  1.00,  1.00, 60.00, 60.00,  0.00,65.00,0.00,0,4,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,971,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,5,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,972,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,5,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,973,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,5,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,974,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,5,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,975,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,5,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,976,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,5,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,977,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,5,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,978,  0.10,  0.00,  1.00,  1.00, 60.00, 60.00,  0.00,65.00,0.00,0,5,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,979,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,6,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,980,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,6,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,981,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,6,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,982,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,6,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,983,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,6,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,984,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,6,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,985,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,6,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,986,  0.10,  0.00,  1.00,  1.00, 60.00, 60.00,  0.00,65.00,0.00,0,6,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,987,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,7,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,988,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,7,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,989,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,7,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,990,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,7,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,991,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,7,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,992,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,7,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,993,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,7,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,994,  0.10,  0.00,  1.00,  1.00, 60.00, 60.00,  0.00,65.00,0.00,0,7,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,995,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,8,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,996,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,8,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,997,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,8,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,998,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,8,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,999,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,8,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1000,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,8,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1001,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,8,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1002,  0.10,  0.00,  1.00,  1.00, 60.00, 60.00,  0.00,65.00,0.00,0,8,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1003,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,9,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1004,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,9,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1005,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,9,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1006,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,9,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1007,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,9,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1008,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,9,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1009,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,9,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1010,  0.10,  0.00,  1.00,  1.00, 60.00, 60.00,  0.00,65.00,0.00,0,9,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1011,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1012,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1013,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1014,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1015,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1016,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1017,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1018,  0.10,  0.00,  1.00,  1.00, 60.00, 60.00,  0.00,65.00,0.00,0,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1019,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,11,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1020,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,11,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1021,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,11,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1022,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,11,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1023,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,11,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1024,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,11,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1025,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,11,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1026,  0.10,  0.00,  1.00,  1.00, 60.00, 60.00,  0.00,65.00,0.00,0,11,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1027,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,12,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1028,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,12,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1029,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,12,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1030,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,12,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1031,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,12,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1032,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,12,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1033,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,12,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1034,  0.10,  0.00,  1.00,  1.00, 60.00, 60.00,  0.00,65.00,0.00,0,12,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1035,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,13,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1036,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,13,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1037,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,13,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1038,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,13,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1039,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,13,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1040,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,13,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1041,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,13,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1042,  0.10,  0.00,  1.00,  1.00, 60.00, 60.00,  0.00,65.00,0.00,0,13,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1043,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1044,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1045,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1046,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1047,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1048,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1049,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1050,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1051,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1052,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1053,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1054,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1055,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1056,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1057,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1058,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1059,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1060,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1061,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1062,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1063,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1064,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1065,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1066,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1067,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,2,7->2,1,1068,  0.10,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,65.00,0.00,0,14,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
